Local time,Open,High,Low,Close,Volume
22.01.2024 14:28:16.000 GMT-0600,193.786,193.786,193.777,193.786,0.036
22.01.2024 14:28:17.000 GMT-0600,193.776,193.797,193.776,193.797,0.048
22.01.2024 14:28:18.000 GMT-0600,193.806,193.806,193.777,193.787,0.072
22.01.2024 14:28:19.000 GMT-0600,193.777,193.786,193.776,193.776,0.048
22.01.2024 14:28:20.000 GMT-0600,193.776,193.776,193.776,193.776,0.012
22.01.2024 14:28:21.000 GMT-0600,193.787,193.796,193.786,193.786,0.06
22.01.2024 14:28:22.000 GMT-0600,193.786,193.796,193.786,193.796,0.08399999999999999
22.01.2024 14:28:23.000 GMT-0600,193.786,193.797,193.786,193.797,0.072
22.01.2024 14:28:24.000 GMT-0600,193.786,193.786,193.786,193.786,0.012
22.01.2024 14:28:25.000 GMT-0600,193.776,193.787,193.776,193.787,0.024
22.01.2024 14:28:26.000 GMT-0600,193.797,193.797,193.797,193.797,0.012
22.01.2024 14:28:27.000 GMT-0600,193.787,193.787,193.787,193.787,0.012
22.01.2024 14:28:28.000 GMT-0600,193.797,193.797,193.786,193.786,0.024
22.01.2024 14:28:29.000 GMT-0600,193.796,193.796,193.786,193.786,0.024
22.01.2024 14:28:30.000 GMT-0600,193.786,193.787,193.776,193.776,0.048
22.01.2024 14:28:31.000 GMT-0600,193.766,193.766,193.766,193.766,0.012
22.01.2024 14:28:32.000 GMT-0600,193.766,193.766,193.766,193.766,0.012
22.01.2024 14:28:33.000 GMT-0600,193.746,193.756,193.746,193.756,0.048
22.01.2024 14:28:37.000 GMT-0600,193.757,193.757,193.757,193.757,0.012
22.01.2024 14:28:38.000 GMT-0600,193.756,193.766,193.756,193.766,0.024
22.01.2024 14:28:39.000 GMT-0600,193.766,193.777,193.766,193.767,0.072
22.01.2024 14:28:40.000 GMT-0600,193.776,193.776,193.766,193.766,0.024
22.01.2024 14:28:41.000 GMT-0600,193.776,193.777,193.767,193.777,0.036
22.01.2024 14:28:42.000 GMT-0600,193.766,193.767,193.766,193.767,0.024
22.01.2024 14:28:43.000 GMT-0600,193.767,193.777,193.767,193.777,0.024
22.01.2024 14:28:44.000 GMT-0600,193.776,193.777,193.776,193.777,0.048
22.01.2024 14:28:45.000 GMT-0600,193.776,193.806,193.776,193.786,0.072
22.01.2024 14:28:46.000 GMT-0600,193.796,193.807,193.796,193.807,0.024
22.01.2024 14:28:47.000 GMT-0600,193.806,193.807,193.806,193.807,0.024
22.01.2024 14:28:48.000 GMT-0600,193.796,193.807,193.796,193.806,0.048
22.01.2024 14:28:49.000 GMT-0600,193.796,193.807,193.786,193.797,0.08399999999999999
22.01.2024 14:28:50.000 GMT-0600,193.796,193.797,193.796,193.797,0.024
22.01.2024 14:28:51.000 GMT-0600,193.797,193.797,193.797,193.797,0.012
22.01.2024 14:28:52.000 GMT-0600,193.816,193.826,193.816,193.826,0.06
22.01.2024 14:28:53.000 GMT-0600,193.817,193.817,193.817,193.817,0.012
22.01.2024 14:28:54.000 GMT-0600,193.827,193.827,193.827,193.827,0.012
22.01.2024 14:28:55.000 GMT-0600,193.817,193.817,193.817,193.817,0.012
22.01.2024 14:28:56.000 GMT-0600,193.816,193.816,193.816,193.816,0.012
22.01.2024 14:28:57.000 GMT-0600,193.817,193.817,193.817,193.817,0.012
22.01.2024 14:28:58.000 GMT-0600,193.837,193.837,193.837,193.837,0.012
22.01.2024 14:28:59.000 GMT-0600,193.826,193.826,193.826,193.826,0.012
22.01.2024 14:29:00.000 GMT-0600,193.826,193.837,193.826,193.837,0.048
22.01.2024 14:29:01.000 GMT-0600,193.827,193.837,193.827,193.837,0.048
22.01.2024 14:29:03.000 GMT-0600,193.837,193.837,193.836,193.836,0.024
22.01.2024 14:29:05.000 GMT-0600,193.837,193.837,193.836,193.836,0.072
22.01.2024 14:29:06.000 GMT-0600,193.836,193.837,193.836,193.837,0.024
22.01.2024 14:29:07.000 GMT-0600,193.826,193.826,193.826,193.826,0.024
22.01.2024 14:29:08.000 GMT-0600,193.837,193.837,193.826,193.827,0.072
22.01.2024 14:29:09.000 GMT-0600,193.827,193.827,193.817,193.817,0.024
22.01.2024 14:29:10.000 GMT-0600,193.826,193.826,193.817,193.826,0.048
22.01.2024 14:29:11.000 GMT-0600,193.826,193.827,193.826,193.827,0.036
22.01.2024 14:29:12.000 GMT-0600,193.827,193.837,193.827,193.837,0.048
22.01.2024 14:29:13.000 GMT-0600,193.836,193.837,193.836,193.836,0.036
22.01.2024 14:29:14.000 GMT-0600,193.836,193.836,193.826,193.826,0.024
22.01.2024 14:29:15.000 GMT-0600,193.826,193.837,193.826,193.826,0.048
22.01.2024 14:29:16.000 GMT-0600,193.837,193.837,193.827,193.827,0.048
22.01.2024 14:29:17.000 GMT-0600,193.806,193.806,193.806,193.806,0.012
22.01.2024 14:29:18.000 GMT-0600,193.817,193.887,193.817,193.887,0.048
22.01.2024 14:29:19.000 GMT-0600,193.887,193.887,193.876,193.876,0.024
22.01.2024 14:29:23.000 GMT-0600,193.886,193.906,193.886,193.906,0.036
22.01.2024 14:29:24.000 GMT-0600,193.907,193.907,193.896,193.896,0.036
22.01.2024 14:29:25.000 GMT-0600,193.907,193.907,193.906,193.906,0.024
22.01.2024 14:29:26.000 GMT-0600,193.906,193.907,193.897,193.907,0.048
22.01.2024 14:29:27.000 GMT-0600,193.907,193.907,193.907,193.907,0.024
22.01.2024 14:29:28.000 GMT-0600,193.917,193.927,193.916,193.927,0.072
22.01.2024 14:29:29.000 GMT-0600,193.917,193.917,193.917,193.917,0.012
22.01.2024 14:29:30.000 GMT-0600,193.917,193.917,193.907,193.907,0.048
22.01.2024 14:29:31.000 GMT-0600,193.916,193.917,193.916,193.917,0.024
22.01.2024 14:29:32.000 GMT-0600,193.917,193.917,193.907,193.916,0.06
22.01.2024 14:29:33.000 GMT-0600,193.906,193.917,193.906,193.916,0.048
22.01.2024 14:29:34.000 GMT-0600,193.927,193.927,193.916,193.916,0.036
22.01.2024 14:29:35.000 GMT-0600,193.927,193.927,193.927,193.927,0.012
22.01.2024 14:29:36.000 GMT-0600,193.916,193.936,193.916,193.926,0.048
22.01.2024 14:29:37.000 GMT-0600,193.926,193.926,193.917,193.926,0.036
22.01.2024 14:29:38.000 GMT-0600,193.916,193.926,193.916,193.926,0.024
22.01.2024 14:29:39.000 GMT-0600,193.936,193.936,193.936,193.936,0.012
22.01.2024 14:29:40.000 GMT-0600,193.926,193.927,193.907,193.907,0.06
22.01.2024 14:29:41.000 GMT-0600,193.916,193.916,193.907,193.907,0.024
22.01.2024 14:29:42.000 GMT-0600,193.916,193.917,193.906,193.916,0.108
22.01.2024 14:29:43.000 GMT-0600,193.906,193.917,193.906,193.917,0.06
22.01.2024 14:29:44.000 GMT-0600,193.927,193.927,193.916,193.926,0.036
22.01.2024 14:29:45.000 GMT-0600,193.916,193.917,193.906,193.906,0.08399999999999999
22.01.2024 14:29:46.000 GMT-0600,193.917,193.917,193.906,193.917,0.06
22.01.2024 14:29:49.000 GMT-0600,193.916,193.916,193.896,193.906,0.048
22.01.2024 14:29:50.000 GMT-0600,193.897,193.897,193.897,193.897,0.012
22.01.2024 14:29:52.000 GMT-0600,193.886,193.897,193.886,193.897,0.024
22.01.2024 14:29:53.000 GMT-0600,193.886,193.896,193.886,193.887,0.036
22.01.2024 14:29:54.000 GMT-0600,193.886,193.887,193.886,193.886,0.036
22.01.2024 14:29:56.000 GMT-0600,193.887,193.887,193.887,193.887,0.012
22.01.2024 14:29:57.000 GMT-0600,193.886,193.887,193.886,193.887,0.024
22.01.2024 14:29:58.000 GMT-0600,193.896,193.897,193.896,193.897,0.048
22.01.2024 14:29:59.000 GMT-0600,193.896,193.897,193.886,193.897,0.072
22.01.2024 14:30:00.000 GMT-0600,193.886,193.897,193.886,193.897,0.072
22.01.2024 14:30:01.000 GMT-0600,193.897,193.897,193.897,193.897,0.048
22.01.2024 14:30:03.000 GMT-0600,193.897,193.897,193.897,193.897,0.024
22.01.2024 14:30:05.000 GMT-0600,193.877,193.877,193.877,193.877,0.024
22.01.2024 14:30:06.000 GMT-0600,193.866,193.877,193.866,193.866,0.036
22.01.2024 14:30:09.000 GMT-0600,193.877,193.877,193.867,193.877,0.036
22.01.2024 14:30:10.000 GMT-0600,193.857,193.857,193.857,193.857,0.012
22.01.2024 14:30:11.000 GMT-0600,193.847,193.847,193.826,193.827,0.036
22.01.2024 14:30:12.000 GMT-0600,193.837,193.837,193.827,193.837,0.036
22.01.2024 14:30:13.000 GMT-0600,193.826,193.827,193.816,193.827,0.06
22.01.2024 14:30:14.000 GMT-0600,193.816,193.826,193.816,193.826,0.024
22.01.2024 14:30:17.000 GMT-0600,193.826,193.836,193.826,193.836,0.024
22.01.2024 14:30:18.000 GMT-0600,193.827,193.847,193.827,193.847,0.036
22.01.2024 14:30:19.000 GMT-0600,193.836,193.846,193.826,193.837,0.08399999999999999
22.01.2024 14:30:20.000 GMT-0600,193.826,193.836,193.826,193.836,0.024
22.01.2024 14:30:21.000 GMT-0600,193.827,193.837,193.827,193.837,0.048
22.01.2024 14:30:22.000 GMT-0600,193.827,193.836,193.827,193.836,0.024
22.01.2024 14:30:28.000 GMT-0600,193.847,193.867,193.847,193.866,0.048
22.01.2024 14:30:29.000 GMT-0600,193.857,193.866,193.856,193.856,0.06
22.01.2024 14:30:30.000 GMT-0600,193.856,193.857,193.856,193.857,0.06
22.01.2024 14:30:31.000 GMT-0600,193.846,193.857,193.846,193.857,0.048
22.01.2024 14:30:32.000 GMT-0600,193.857,193.857,193.836,193.836,0.096
22.01.2024 14:30:34.000 GMT-0600,193.837,193.837,193.826,193.826,0.036
22.01.2024 14:30:35.000 GMT-0600,193.816,193.816,193.807,193.807,0.036
22.01.2024 14:30:36.000 GMT-0600,193.816,193.817,193.816,193.817,0.036
22.01.2024 14:30:37.000 GMT-0600,193.817,193.817,193.817,193.817,0.036
22.01.2024 14:30:38.000 GMT-0600,193.817,193.826,193.817,193.826,0.036
22.01.2024 14:30:39.000 GMT-0600,193.836,193.837,193.836,193.836,0.036
22.01.2024 14:30:40.000 GMT-0600,193.837,193.837,193.837,193.837,0.024
22.01.2024 14:30:41.000 GMT-0600,193.836,193.836,193.826,193.827,0.06
22.01.2024 14:30:42.000 GMT-0600,193.836,193.836,193.826,193.826,0.024
22.01.2024 14:30:43.000 GMT-0600,193.836,193.836,193.836,193.836,0.012
22.01.2024 14:30:47.000 GMT-0600,193.816,193.827,193.816,193.827,0.024
22.01.2024 14:30:48.000 GMT-0600,193.817,193.817,193.817,193.817,0.012
22.01.2024 14:30:50.000 GMT-0600,193.816,193.816,193.816,193.816,0.012
22.01.2024 14:30:51.000 GMT-0600,193.817,193.817,193.817,193.817,0.012
22.01.2024 14:30:52.000 GMT-0600,193.817,193.817,193.816,193.816,0.048
22.01.2024 14:30:53.000 GMT-0600,193.816,193.827,193.816,193.827,0.048
22.01.2024 14:30:54.000 GMT-0600,193.836,193.836,193.836,193.836,0.012
22.01.2024 14:30:55.000 GMT-0600,193.837,193.837,193.836,193.836,0.024
22.01.2024 14:30:56.000 GMT-0600,193.847,193.847,193.837,193.837,0.024
22.01.2024 14:30:57.000 GMT-0600,193.836,193.847,193.836,193.847,0.048
22.01.2024 14:30:58.000 GMT-0600,193.836,193.847,193.836,193.837,0.06
22.01.2024 14:30:59.000 GMT-0600,193.836,193.836,193.836,193.836,0.012
22.01.2024 14:31:01.000 GMT-0600,193.826,193.826,193.816,193.816,0.024
22.01.2024 14:31:02.000 GMT-0600,193.827,193.827,193.827,193.827,0.012
22.01.2024 14:31:03.000 GMT-0600,193.826,193.827,193.816,193.816,0.048
22.01.2024 14:31:04.000 GMT-0600,193.797,193.797,193.766,193.766,0.06
22.01.2024 14:31:05.000 GMT-0600,193.776,193.776,193.776,193.776,0.024
22.01.2024 14:31:06.000 GMT-0600,193.766,193.766,193.766,193.766,0.012
22.01.2024 14:31:07.000 GMT-0600,193.787,193.787,193.767,193.776,0.048
22.01.2024 14:31:08.000 GMT-0600,193.767,193.767,193.767,193.767,0.012
22.01.2024 14:31:10.000 GMT-0600,193.777,193.777,193.776,193.776,0.024
22.01.2024 14:31:11.000 GMT-0600,193.746,193.757,193.746,193.747,0.048
22.01.2024 14:31:12.000 GMT-0600,193.747,193.747,193.737,193.737,0.072
22.01.2024 14:31:13.000 GMT-0600,193.756,193.756,193.756,193.756,0.012
22.01.2024 14:31:14.000 GMT-0600,193.757,193.766,193.747,193.757,0.06
22.01.2024 14:31:15.000 GMT-0600,193.757,193.757,193.757,193.757,0.012
22.01.2024 14:31:16.000 GMT-0600,193.756,193.757,193.746,193.746,0.036
22.01.2024 14:31:17.000 GMT-0600,193.737,193.747,193.736,193.747,0.072
22.01.2024 14:31:18.000 GMT-0600,193.736,193.736,193.736,193.736,0.012
22.01.2024 14:31:19.000 GMT-0600,193.717,193.726,193.717,193.717,0.036
22.01.2024 14:31:20.000 GMT-0600,193.727,193.727,193.727,193.727,0.012
22.01.2024 14:31:21.000 GMT-0600,193.717,193.717,193.716,193.716,0.036
22.01.2024 14:31:23.000 GMT-0600,193.706,193.706,193.697,193.697,0.024
22.01.2024 14:31:24.000 GMT-0600,193.707,193.717,193.706,193.716,0.048
22.01.2024 14:31:25.000 GMT-0600,193.697,193.697,193.686,193.686,0.06
22.01.2024 14:31:26.000 GMT-0600,193.696,193.716,193.696,193.696,0.048
22.01.2024 14:31:27.000 GMT-0600,193.706,193.707,193.696,193.697,0.048
22.01.2024 14:31:28.000 GMT-0600,193.706,193.707,193.696,193.696,0.06
22.01.2024 14:31:29.000 GMT-0600,193.707,193.707,193.706,193.706,0.036
22.01.2024 14:31:30.000 GMT-0600,193.706,193.707,193.706,193.707,0.024
22.01.2024 14:31:31.000 GMT-0600,193.717,193.717,193.707,193.707,0.024
22.01.2024 14:31:33.000 GMT-0600,193.717,193.727,193.717,193.727,0.024
22.01.2024 14:31:34.000 GMT-0600,193.716,193.726,193.716,193.726,0.048
22.01.2024 14:31:35.000 GMT-0600,193.737,193.737,193.726,193.726,0.024
22.01.2024 14:31:36.000 GMT-0600,193.716,193.726,193.716,193.726,0.048
22.01.2024 14:31:37.000 GMT-0600,193.747,193.747,193.736,193.736,0.036
22.01.2024 14:31:38.000 GMT-0600,193.747,193.747,193.747,193.747,0.024
22.01.2024 14:31:39.000 GMT-0600,193.747,193.747,193.747,193.747,0.012
22.01.2024 14:31:41.000 GMT-0600,193.757,193.757,193.747,193.756,0.036
22.01.2024 14:31:42.000 GMT-0600,193.766,193.766,193.766,193.766,0.012
22.01.2024 14:31:43.000 GMT-0600,193.766,193.767,193.756,193.757,0.072
22.01.2024 14:31:44.000 GMT-0600,193.766,193.766,193.737,193.746,0.06
22.01.2024 14:31:45.000 GMT-0600,193.746,193.747,193.746,193.746,0.048
22.01.2024 14:31:46.000 GMT-0600,193.727,193.727,193.727,193.727,0.012
22.01.2024 14:31:48.000 GMT-0600,193.716,193.716,193.716,193.716,0.012
22.01.2024 14:31:58.000 GMT-0600,193.696,193.696,193.696,193.696,0.012
22.01.2024 14:31:59.000 GMT-0600,193.706,193.717,193.706,193.716,0.072
22.01.2024 14:32:01.000 GMT-0600,193.717,193.717,193.706,193.717,0.06
22.01.2024 14:32:02.000 GMT-0600,193.726,193.726,193.716,193.717,0.048
22.01.2024 14:32:03.000 GMT-0600,193.727,193.727,193.706,193.717,0.06
22.01.2024 14:32:04.000 GMT-0600,193.707,193.716,193.707,193.716,0.024
22.01.2024 14:32:06.000 GMT-0600,193.726,193.727,193.717,193.727,0.036
22.01.2024 14:32:08.000 GMT-0600,193.716,193.726,193.716,193.726,0.024
22.01.2024 14:32:11.000 GMT-0600,193.747,193.747,193.727,193.727,0.06
22.01.2024 14:32:14.000 GMT-0600,193.737,193.747,193.737,193.747,0.036
22.01.2024 14:32:15.000 GMT-0600,193.757,193.757,193.757,193.757,0.012
22.01.2024 14:32:16.000 GMT-0600,193.756,193.757,193.746,193.756,0.048
22.01.2024 14:32:17.000 GMT-0600,193.747,193.757,193.737,193.747,0.072
22.01.2024 14:32:18.000 GMT-0600,193.737,193.737,193.737,193.737,0.012
22.01.2024 14:32:19.000 GMT-0600,193.737,193.737,193.736,193.736,0.024
22.01.2024 14:32:21.000 GMT-0600,193.747,193.747,193.736,193.736,0.024
22.01.2024 14:32:22.000 GMT-0600,193.736,193.736,193.736,193.736,0.012
22.01.2024 14:32:23.000 GMT-0600,193.736,193.746,193.736,193.737,0.036
22.01.2024 14:32:26.000 GMT-0600,193.747,193.747,193.736,193.736,0.048
22.01.2024 14:32:27.000 GMT-0600,193.746,193.746,193.746,193.746,0.012
22.01.2024 14:32:28.000 GMT-0600,193.747,193.747,193.736,193.736,0.036
22.01.2024 14:32:30.000 GMT-0600,193.746,193.746,193.746,193.746,0.012
22.01.2024 14:32:32.000 GMT-0600,193.746,193.746,193.746,193.746,0.012
22.01.2024 14:32:33.000 GMT-0600,193.756,193.756,193.747,193.747,0.024
22.01.2024 14:32:34.000 GMT-0600,193.737,193.747,193.726,193.726,0.048
22.01.2024 14:32:35.000 GMT-0600,193.737,193.737,193.727,193.727,0.024
22.01.2024 14:32:36.000 GMT-0600,193.737,193.756,193.736,193.756,0.06
22.01.2024 14:32:37.000 GMT-0600,193.747,193.747,193.747,193.747,0.024
22.01.2024 14:32:38.000 GMT-0600,193.746,193.746,193.736,193.736,0.024
22.01.2024 14:32:41.000 GMT-0600,193.736,193.747,193.736,193.747,0.024
22.01.2024 14:32:42.000 GMT-0600,193.747,193.747,193.746,193.746,0.036
22.01.2024 14:32:43.000 GMT-0600,193.747,193.747,193.726,193.726,0.048
22.01.2024 14:32:44.000 GMT-0600,193.726,193.726,193.726,193.726,0.024
22.01.2024 14:32:45.000 GMT-0600,193.717,193.717,193.717,193.717,0.012
22.01.2024 14:32:46.000 GMT-0600,193.727,193.727,193.727,193.727,0.012
22.01.2024 14:32:47.000 GMT-0600,193.726,193.726,193.716,193.726,0.048
22.01.2024 14:32:48.000 GMT-0600,193.727,193.727,193.726,193.726,0.036
22.01.2024 14:32:49.000 GMT-0600,193.727,193.727,193.726,193.727,0.036
22.01.2024 14:32:50.000 GMT-0600,193.726,193.726,193.726,193.726,0.024
22.01.2024 14:32:51.000 GMT-0600,193.717,193.726,193.717,193.717,0.036
22.01.2024 14:32:52.000 GMT-0600,193.706,193.716,193.706,193.716,0.024
22.01.2024 14:32:53.000 GMT-0600,193.707,193.707,193.707,193.707,0.012
22.01.2024 14:32:54.000 GMT-0600,193.706,193.706,193.697,193.697,0.024
22.01.2024 14:32:55.000 GMT-0600,193.707,193.707,193.706,193.706,0.024
22.01.2024 14:32:56.000 GMT-0600,193.717,193.717,193.707,193.707,0.024
22.01.2024 14:32:57.000 GMT-0600,193.697,193.697,193.687,193.687,0.024
22.01.2024 14:32:59.000 GMT-0600,193.687,193.696,193.686,193.687,0.06
22.01.2024 14:33:00.000 GMT-0600,193.696,193.696,193.687,193.687,0.036
22.01.2024 14:33:02.000 GMT-0600,193.686,193.697,193.686,193.697,0.024
22.01.2024 14:33:03.000 GMT-0600,193.716,193.716,193.706,193.706,0.024
22.01.2024 14:33:04.000 GMT-0600,193.717,193.717,193.716,193.716,0.06
22.01.2024 14:33:05.000 GMT-0600,193.707,193.707,193.707,193.707,0.012
22.01.2024 14:33:06.000 GMT-0600,193.717,193.717,193.717,193.717,0.012
22.01.2024 14:33:08.000 GMT-0600,193.706,193.716,193.706,193.716,0.024
22.01.2024 14:33:09.000 GMT-0600,193.726,193.727,193.717,193.717,0.036
22.01.2024 14:33:10.000 GMT-0600,193.727,193.727,193.707,193.717,0.06
22.01.2024 14:33:11.000 GMT-0600,193.727,193.727,193.727,193.727,0.012
22.01.2024 14:33:14.000 GMT-0600,193.717,193.736,193.717,193.727,0.06
22.01.2024 14:33:15.000 GMT-0600,193.717,193.726,193.717,193.726,0.024
22.01.2024 14:33:16.000 GMT-0600,193.726,193.727,193.726,193.727,0.036
22.01.2024 14:33:17.000 GMT-0600,193.716,193.727,193.716,193.727,0.048
22.01.2024 14:33:18.000 GMT-0600,193.726,193.726,193.706,193.706,0.048
22.01.2024 14:33:19.000 GMT-0600,193.707,193.707,193.706,193.706,0.036
22.01.2024 14:33:20.000 GMT-0600,193.706,193.717,193.706,193.706,0.072
22.01.2024 14:33:21.000 GMT-0600,193.717,193.717,193.706,193.706,0.024
22.01.2024 14:33:22.000 GMT-0600,193.707,193.707,193.706,193.706,0.048
22.01.2024 14:33:23.000 GMT-0600,193.707,193.707,193.697,193.697,0.024
22.01.2024 14:33:24.000 GMT-0600,193.706,193.706,193.706,193.706,0.024
22.01.2024 14:33:25.000 GMT-0600,193.706,193.706,193.706,193.706,0.024
22.01.2024 14:33:26.000 GMT-0600,193.717,193.717,193.716,193.717,0.036
22.01.2024 14:33:27.000 GMT-0600,193.706,193.716,193.706,193.716,0.024
22.01.2024 14:33:28.000 GMT-0600,193.707,193.707,193.707,193.707,0.012
22.01.2024 14:33:29.000 GMT-0600,193.696,193.697,193.696,193.697,0.024
22.01.2024 14:33:30.000 GMT-0600,193.696,193.716,193.696,193.716,0.024
22.01.2024 14:33:31.000 GMT-0600,193.706,193.706,193.706,193.706,0.012
22.01.2024 14:33:33.000 GMT-0600,193.707,193.707,193.707,193.707,0.024
22.01.2024 14:33:34.000 GMT-0600,193.706,193.706,193.706,193.706,0.012
22.01.2024 14:33:35.000 GMT-0600,193.706,193.707,193.706,193.707,0.048
22.01.2024 14:33:36.000 GMT-0600,193.707,193.707,193.707,193.707,0.012
22.01.2024 14:33:37.000 GMT-0600,193.707,193.717,193.706,193.706,0.036
22.01.2024 14:33:39.000 GMT-0600,193.716,193.716,193.716,193.716,0.012
22.01.2024 14:33:43.000 GMT-0600,193.726,193.726,193.726,193.726,0.012
22.01.2024 14:33:44.000 GMT-0600,193.737,193.737,193.737,193.737,0.012
22.01.2024 14:33:46.000 GMT-0600,193.727,193.737,193.726,193.727,0.048
22.01.2024 14:33:47.000 GMT-0600,193.736,193.746,193.736,193.746,0.024
22.01.2024 14:33:48.000 GMT-0600,193.737,193.747,193.737,193.747,0.036
22.01.2024 14:33:49.000 GMT-0600,193.746,193.747,193.736,193.736,0.048
22.01.2024 14:33:50.000 GMT-0600,193.747,193.747,193.747,193.747,0.012
22.01.2024 14:33:51.000 GMT-0600,193.747,193.756,193.747,193.747,0.036
22.01.2024 14:33:52.000 GMT-0600,193.746,193.767,193.746,193.766,0.036
22.01.2024 14:33:53.000 GMT-0600,193.777,193.777,193.757,193.757,0.036
22.01.2024 14:33:54.000 GMT-0600,193.766,193.777,193.766,193.766,0.048
22.01.2024 14:33:55.000 GMT-0600,193.766,193.776,193.766,193.776,0.024
22.01.2024 14:33:57.000 GMT-0600,193.786,193.786,193.776,193.776,0.024
22.01.2024 14:33:58.000 GMT-0600,193.777,193.777,193.767,193.767,0.024
22.01.2024 14:33:59.000 GMT-0600,193.776,193.776,193.776,193.776,0.012
22.01.2024 14:34:00.000 GMT-0600,193.767,193.776,193.747,193.757,0.096
22.01.2024 14:34:01.000 GMT-0600,193.746,193.747,193.736,193.736,0.12
22.01.2024 14:34:02.000 GMT-0600,193.747,193.747,193.747,193.747,0.012
22.01.2024 14:34:03.000 GMT-0600,193.746,193.746,193.737,193.746,0.048
22.01.2024 14:34:05.000 GMT-0600,193.766,193.767,193.756,193.767,0.08399999999999999
22.01.2024 14:34:06.000 GMT-0600,193.757,193.767,193.756,193.767,0.048
22.01.2024 14:34:07.000 GMT-0600,193.767,193.767,193.767,193.767,0.024
22.01.2024 14:34:08.000 GMT-0600,193.757,193.757,193.757,193.757,0.012
22.01.2024 14:34:10.000 GMT-0600,193.767,193.777,193.766,193.766,0.036
22.01.2024 14:34:11.000 GMT-0600,193.777,193.777,193.756,193.757,0.048
22.01.2024 14:34:12.000 GMT-0600,193.767,193.767,193.767,193.767,0.012
22.01.2024 14:34:13.000 GMT-0600,193.757,193.757,193.757,193.757,0.012
22.01.2024 14:34:14.000 GMT-0600,193.747,193.756,193.746,193.746,0.036
22.01.2024 14:34:15.000 GMT-0600,193.747,193.747,193.737,193.737,0.024
22.01.2024 14:34:16.000 GMT-0600,193.726,193.736,193.726,193.736,0.024
22.01.2024 14:34:17.000 GMT-0600,193.727,193.727,193.727,193.727,0.012
22.01.2024 14:34:18.000 GMT-0600,193.717,193.717,193.706,193.706,0.024
22.01.2024 14:34:19.000 GMT-0600,193.707,193.707,193.696,193.697,0.08399999999999999
22.01.2024 14:34:22.000 GMT-0600,193.716,193.716,193.716,193.716,0.012
22.01.2024 14:34:23.000 GMT-0600,193.727,193.727,193.727,193.727,0.012
22.01.2024 14:34:24.000 GMT-0600,193.717,193.717,193.706,193.706,0.048
22.01.2024 14:34:25.000 GMT-0600,193.706,193.706,193.706,193.706,0.012
22.01.2024 14:34:26.000 GMT-0600,193.716,193.717,193.696,193.696,0.06
22.01.2024 14:34:27.000 GMT-0600,193.707,193.707,193.707,193.707,0.012
22.01.2024 14:34:30.000 GMT-0600,193.697,193.697,193.697,193.697,0.012
22.01.2024 14:34:31.000 GMT-0600,193.697,193.697,193.686,193.686,0.024
